## Site Characteristics
Country='Turkey'
Station='Adana_Karataş'
Description='OpenMeteo Daily Data'
Source='OpenMeteo'
Contact='None'
Longitude=35.375
Latitude=36.575
Elevation=47.0
AngstromA=0.18
AngstromB=0.55
HasSunshine=False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20240119,8540.00,14.30,18.65,1.55,4.66,11.20,0.00
20240120,1930.00,12.90,17.20,1.53,4.46,13.80,0.00
20240121,10500.00,12.35,18.15,1.15,7.67,2.20,0.00
20240122,4910.00,9.65,15.70,1.04,7.35,6.30,0.00
20240123,11700.00,8.35,16.00,0.66,6.23,0.00,0.00
20240124,11070.00,5.95,15.15,0.70,4.32,3.30,0.00
20240125,2830.00,8.10,11.50,1.01,5.79,17.70,0.00
20240126,11160.00,6.05,13.25,0.86,3.61,1.00,0.00
20240127,11740.00,7.60,13.85,0.63,5.10,0.00,0.00
20240128,10810.00,7.10,13.50,0.64,5.64,2.80,0.00
20240129,4050.00,7.40,10.95,0.81,6.98,8.50,0.00
20240130,7730.00,7.65,13.40,0.98,6.08,5.30,0.00
20240131,11260.00,6.85,13.55,1.01,2.98,4.00,0.00
